cookie_name,cookie_value,app_id,platform,category,company
sp,d5b18fa5-eca3-451e-ba48-87890b881f46,de.axelspringer.earlinews,ios,Analytics,Snowplow
sp,e723d00f-fa89-4158-920a-6412a816f99f,com.hometogo.hometogo,ios,Analytics,Snowplow
A3,d=AAIBBBA7SWICEKB9lBUiYkRupw54Tvf-FIA,com.yahoo.weather,ios,Marketing,Yahoo
A3,d=AAIBBI9hR2ICEClBIiEagUhGqAifPKyN_do,com.aol.mobile.aolclient,ios,Marketing,Yahoo
A3,d=AAIBBNrVRGICEBsGQQIlUUXsk4Q4MbGlr_c,com.yahoo.Aerogram,ios,Marketing,Yahoo
A3,d=ABIBBI6KR2ICEOT6IjfPivIQzmvUF0XzBpY,com.yahoo.mobile.client.android.mail,android,Marketing,Yahoo
A3,d=ABIBBOiXQWICEMvEvqs-vks7P395Wb5RElc,com.aol.mobile.aolapp,android,Marketing,Yahoo
A3,d=AQIBBNrVRGICEIIv8N3FCD7dQbXXE6KLSxcFEgABBgDjRGJGYuA9b2UBACAAAAYsQVFBQkJnQmlST05pUmxhVXFRZjgmcz1BUUFBQUpxUmtZMm8mZz1Za1RWNlE&S=AQAAAhUQV2SkFTKH3Miew_mRK2I,com.yahoo.Aerogram,ios,Marketing,Yahoo
A3,d=AQIBBNrVRGICEIIv8N3FCD7dQbXXE6KLSxcFEgABBgDjRGJGYuA9b2UBACAAAAYsQVFBQkJnQmlST05pUmxhVXFRZjgmcz1BUUFBQUpxUmtZMm8mZz1Za1RWNUE&S=AQAAAhf0DSCV_7UD2STwah69STk,com.yahoo.Aerogram,ios,Marketing,Yahoo
A3,d=AQIBBNrVRGICEIIv8N3FCD7dQbXXE6KLSxcFEgABBgDjRGJGYuA9b2UBACAAAAYsQVFBQkJnQmlST05pUmxhVXFRZjgmcz1BUUFBQUpxUmtZMm8mZz1Za1RWNVE&S=AQAAAu3zvK9co7eRch73pR8HBU8,com.yahoo.Aerogram,ios,Marketing,Yahoo
A3,d=ARIBBI-KR2ICEKv_XNk5En6AV5Kq53GC_z0FEgABBgCYR2JIYtwOyiMAACAAAAYsQVFBQkJnQmlSNWhpU0VHN0pRbjkmcz1BUUFBQUpVS0dLdjQmZz1Za2VLbVE&S=AQAAAsT6K5ecTuwJrSC89UcABB8,com.yahoo.mobile.client.android.mail,android,Marketing,Yahoo
VISITOR_INFO1_LIVE,5MWshy95gnI,me.mycake,android,Marketing,Google
VISITOR_INFO1_LIVE,BPzNEm7H87c,com.timeless.investments.app,android,Marketing,Google
VISITOR_INFO1_LIVE,CIzrb90etc8,com.customsolutions.android.alexa,android,Marketing,Google
VISITOR_INFO1_LIVE,TWJz0T2Xesg,de.kurts.sharing,android,Marketing,Google
VISITOR_INFO1_LIVE,ZBeF8hxryfY,com.sptube.browser,ios,Marketing,Google
_gat,1,com.atistudios.mondly.languages,android,Analytics,Google
_gat,1,com.bridebook.mobileapp,android,Analytics,Google
_gat,1,com.hp.printer.control,ios,Analytics,Google
_gat,1,com.indeed.JobSearch,ios,Analytics,Google
_gat,1,de.dbregio.wohinduwillst,android,Analytics,Google
ajs_anonymous_id,0a0886c1-a9f3-461b-a097-98004f13d18d,com.realtimeboard.rtbPhone,ios,Analytics,Trustpilot
aam_uuid,39539352017897559004135855554440358653,de.zeit.online,android,Marketing,Adobe
aam_uuid,72072443767493302251417414226993333656,sports.bwin.de2,ios,Marketing,Adobe
aam_uuid,91168379850783622053684278273941517089,de.tagesspiegel.epaper.android.uni,android,Marketing,Adobe
s_cc,true,com.actowise.browser,ios,Analytics,Adobe
s_cc,true,de.tagesspiegel.epaper.android.uni,android,Analytics,Adobe
s_cc,true,de.zeit.online,android,Analytics,Adobe
s_vi,[CS]v1|31259867B996551A-6000054F29364FD0[CE],de.lidlconnect.ios,ios,Analytics,Adobe
s_vi,[CS]v1|3132FD7994855084-60000E05D9FABC8C[CE],com.actowise.browser,ios,Analytics,Adobe
s_vi,[CS]v1|31339436DCBB2EEE-60000AA1FC611145[CE],com.deutschebahn.navigator,ios,Analytics,Adobe
s_vi,[CS]v1|3133947A70056FAD-40001F1E3C62C7FD[CE],com.deutschebahn.navigator,ios,Analytics,Adobe
i,lX+JpZkm9FAd6HMZavWAbmjR2IPfg3WYzgFHrcyR2bVvYrEKqzEqbuH1fY5r+PMmWI7QzMzpvN+J5tIYxlXX3HlEuts=,com.yandex.browser,android,Marketing,openx.net
i,Ne2QUSP2T1W1mFjhoUb1wqUy4K4YHh5rBJOiPR/7gajvV9kiHXVjjn85Cax/Q+ZkVtX8tH7HJh7sNG5wbtvZKH8Ol7w=,com.mimoza.photolift,ios,Marketing,openx.net
i,TSoHe8bP1ZRY9eSlNcY++dsOo71izPqgB4+QBlIgfjCUjRKR+S2DCwVwXtsS+Je0KndpGQ83o80DUkYA79G5DqxZo+I=,com.yandex.browser,android,Marketing,openx.net
i,uEhKeo1GlxPp2pX+snpsx40WBIhePyikR30M2riphjnyoiS+ddgBz62zKgcl6R+CeDJtbcAn/1Q/iVViH1t0OC1At/I=,com.muslim.assist,ios,Marketing,openx.net
_uetsid,43bd9d10c4c111eca241411e2351186a,evismedia.lebensmittel_sonderpostende,android,Marketing,Microsoft
_uetsid,627af290b5a911ecb757732605cff123,com.greenvest.neobet,ios,Marketing,Microsoft
_uetsid,9d3679e0b57d11ec85befd7e48802114,com.greenvest.neobet,android,Marketing,Microsoft
_uetsid,e605eaa0b27811eca4f53714e61845c6,doordash.DoorDashConsumer,ios,Marketing,Microsoft
_uetvid,43bdf6e0c4c111ecbd25eb4a21d4a107,evismedia.lebensmittel_sonderpostende,android,Marketing,Microsoft
_uetvid,627afc40b5a911ec88db893e269636b8,com.greenvest.neobet,ios,Marketing,Microsoft
_uetvid,9d36cc10b57d11ec83791954c63d2b40,com.greenvest.neobet,android,Marketing,Microsoft
_uetvid,e6060820b27811ecb1bdb54321ef53a5,doordash.DoorDashConsumer,ios,Marketing,Microsoft
CMPS,5187,com.greenvest.neobet,android,Marketing,Casale Media
CMPS,5191,com.motorsportmagazin,android,Marketing,Casale Media
tuuid,3f456add-d5b2-4716-81fb-65652c5f7d1f,com.greenvest.neobet,android,Marketing,Platform161
tuuid,a55a81a7-981e-4c9a-80a0-b9ebb075a939,com.motorsportmagazin,android,Marketing,Platform161
tuuid,b1086481-a724-4d85-a961-7b8687dd8702,com.greenvest.neobet,android,Marketing,Platform161
tuuid,b723afac-6fea-4bdd-a61b-f66884193d1e,com.motorsportmagazin,android,Marketing,Platform161
tuuid,c952811c-fce3-525d-895d-0bc8eb15da1e,com.motorsportmagazin,android,Marketing,Platform161
tuuid,d354c24b-9149-4c90-b243-b4f67d873a60,com.greenvest.neobet,android,Marketing,Platform161
tuuid_lu,1648939481,com.motorsportmagazin,android,Marketing,bidswitch.net
tuuid_lu,1648939482,com.motorsportmagazin,android,Marketing,bidswitch.net
tuuid_lu,1649231167,com.greenvest.neobet,android,Marketing,bidswitch.net
tuuid_lu,1649231168,com.greenvest.neobet,android,Marketing,bidswitch.net
tuuid_lu,1649231169,com.greenvest.neobet,android,Marketing,bidswitch.net
MUID,03F99123130C6C4A332D80B312DE6DB4,com.microsoft.msedge,ios,Marketing,Microsoft
MUID,1F00A68C6B166B3C22B2B7F26A7D6A58,com.greenvest.neobet,android,Marketing,Microsoft
MUID,387187C2D8416D1734A09652D9936CF6,com.microsoft.msedge,ios,Marketing,Microsoft
MC1,GUID=9fa8cc28fe274d199fbc668c613e9728,com.expedia.bookings,android,Marketing,Microsoft
MC1,GUID=fc24242544124f208ff15ddb8e02cf56,com.expedia.booking,ios,Marketing,Microsoft
dpm,34373079556147294712325758697589361813,com.greenvest.neobet,android,Marketing,demdex.net
dpm,39539352017897559004135855554440358653,de.zeit.online,android,Marketing,demdex.net
CMST,Yk1FP2JNRT8A,com.greenvest.neobet,android,Marketing,Casale Media
CMST,YkjR2GJI0dgA,com.motorsportmagazin,android,Marketing,Casale Media
CMST,YkjR2GJI0dkA,com.motorsportmagazin,android,Marketing,Casale Media
CMST,YkjR2GJI0doA,com.motorsportmagazin,android,Marketing,Casale Media
BCSessionID,a9413911-3e12-41af-aefa-ec5a13dcad0d,com.uefa.ucl,android,Marketing,Blueconic.com
BCSessionID,ce648074-fa8a-4503-aaab-03f10ff3914a,com.uefa.uel,android,Marketing,Blueconic.com
__gads,ID=554d7edead3ca147:T=1650850692:S=ALNI_MbPlymzIiYQ2wj62AdGI1Y6MjtXqQ,de.tagesspiegel.epaper.android.uni,android,Marketing,Google
__gads,ID=5ea395d114cb397b:T=1650864736:S=ALNI_MYu7TdN46YN14OAiv_VTmtTeEUyDg,de.zeit.online,android,Marketing,Google
everest_g_v2,g_surferid~Yk1FQQAGX7zHaQA-,com.greenvest.neobet,android,Marketing,Everest Technologies
everest_g_v2,g_surferid~YmYyYAAAAI3gSAP0,de.zeit.online,android,Marketing,Everest Technologies
mbox,session#02f92aec3c4e4ef5ba8643af8d595e20#1650852405,com.actowise.browser,ios,Marketing,Adobe
mbox,session#02f92aec3c4e4ef5ba8643af8d595e20#1650852405|PC#02f92aec3c4e4ef5ba8643af8d595e20.37_0#1650852348,com.actowise.browser,ios,Marketing,Adobe
mbox,session#c2e0ac1caabb41928faffd6840342119#1649529263,sports.bwin.de2,ios,Marketing,Adobe
mbox,session#c2e0ac1caabb41928faffd6840342119#1649529263|PC#c2e0ac1caabb41928faffd6840342119.37_0#1712772207,sports.bwin.de2,ios,Marketing,Adobe
rlas3,3NRGhDiFx42f7bZibIGghuW5lskVG0XbykTb1M20et0=,de.zeit.online,android,Marketing,Rapleaf
rlas3,Zjm8Fbur0L0Te6nOOEU68i1j1B4ktgblPhh77UxK5jE=,com.greenvest.neobet,android,Marketing,Rapleaf
CMID,Yk1FP2MKpmaD726iy7KYewAA,com.greenvest.neobet,android,Marketing,Casale Media
CMID,YkjR2BvNGy60bdsr1ibkmwAA,com.motorsportmagazin,android,Marketing,Casale Media
CMPRO,1132,com.motorsportmagazin,android,Marketing,Casale Media
CMPRO,1146,com.greenvest.neobet,android,Marketing,Casale Media
