app_id,tracker,data_type,transmission_type,platform
com.easybrain.art.puzzle,rayjump,orientation,anonymously,android
com.easybrain.art.puzzle,rayjump,model,anonymously,android
com.easybrain.art.puzzle,rayjump,language,anonymously,android
com.easybrain.art.puzzle,rayjump,user_agent,anonymously,android
com.easybrain.art.puzzle,rayjump,screen_size,anonymously,android
com.easybrain.art.puzzle,rayjump,app_id,anonymously,android
com.easybrain.art.puzzle,rayjump,app_version,anonymously,android
com.easybrain.art.puzzle,rayjump,timezone,anonymously,android
com.easybrain.art.puzzle,rayjump,country,anonymously,android
com.easybrain.art.puzzle,supersonic,app_version,pseudonymously,android
com.easybrain.art.puzzle,supersonic,app_id,pseudonymously,android
com.easybrain.art.puzzle,supersonic,carrier,pseudonymously,android
com.easybrain.art.puzzle,supersonic,timezone,pseudonymously,android
com.easybrain.art.puzzle,supersonic,idfa,pseudonymously,android
com.easybrain.art.puzzle,supersonic,other_uuids,pseudonymously,android
com.easybrain.art.puzzle,supersonic,language,pseudonymously,android
com.easybrain.art.puzzle,supersonic,battery_percentage,pseudonymously,android
com.easybrain.art.puzzle,supersonic,network_connection_type,pseudonymously,android
com.easybrain.art.puzzle,supersonic,ram_usage,pseudonymously,android
com.easybrain.art.puzzle,supersonic,os,pseudonymously,android
com.easybrain.art.puzzle,supersonic,model,pseudonymously,android
com.easybrain.art.puzzle,supersonic,rooted,pseudonymously,android
com.easybrain.art.puzzle,unity,app_id,pseudonymously,android
com.easybrain.art.puzzle,unity,other_uuids,pseudonymously,android
com.easybrain.art.puzzle,unity,model,pseudonymously,android
com.easybrain.art.puzzle,unity,network_connection_type,pseudonymously,android
com.easybrain.art.puzzle,unity,country,pseudonymously,android
com.easybrain.art.puzzle,unity,app_version,anonymously,android
com.easybrain.art.puzzle,unity,screen_size,anonymously,android
com.easybrain.art.puzzle,unity,carrier,anonymously,android
com.easybrain.art.puzzle,unity,timezone,anonymously,android
com.easybrain.art.puzzle,unity,language,anonymously,android
com.easybrain.art.puzzle,unity,volume,anonymously,android
com.easybrain.art.puzzle,unity,disk_usage,anonymously,android
com.easybrain.art.puzzle,unity,battery_percentage,anonymously,android
com.easybrain.art.puzzle,unity,ram_usage,anonymously,android
com.easybrain.art.puzzle,unity,rooted,anonymously,android
com.easybrain.art.puzzle,unity,user_agent,anonymously,android
vt.free,<indicators>,app_id,pseudonymously,ios
vt.free,<indicators>,idfa,pseudonymously,ios
vt.free,mopub,app_version,pseudonymously,ios
vt.free,mopub,app_id,pseudonymously,ios
vt.free,mopub,idfv,pseudonymously,ios
vt.free,mopub,os,pseudonymously,ios
vt.free,mopub,model,pseudonymously,ios
vt.free,firebase,app_id,pseudonymously,ios
vt.free,firebase,app_version,pseudonymously,ios
vt.free,firebase,os,pseudonymously,ios
vt.free,firebase,idfv,pseudonymously,ios
com.bose.boseconnect,<indicators>,app_id,anonymously,ios
com.bose.boseconnect,firebase,app_id,pseudonymously,ios
com.bose.boseconnect,firebase,app_version,pseudonymously,ios
com.bose.boseconnect,firebase,os,pseudonymously,ios
com.bose.boseconnect,firebase,idfv,pseudonymously,ios
at.wienerlinien.wienmobillab,firebase,app_id,pseudonymously,ios
at.wienerlinien.wienmobillab,firebase,app_version,pseudonymously,ios
at.wienerlinien.wienmobillab,firebase,os,pseudonymously,ios
at.wienerlinien.wienmobillab,firebase,idfv,pseudonymously,ios
com.purevpn.ios.PureVPN,<indicators>,location,anonymously,ios
com.purevpn.ios.PureVPN,firebase,app_id,pseudonymously,ios
com.purevpn.ios.PureVPN,firebase,app_version,pseudonymously,ios
com.purevpn.ios.PureVPN,firebase,os,pseudonymously,ios
com.purevpn.ios.PureVPN,firebase,idfv,pseudonymously,ios
com.dreamgames.royalmatch,<indicators>,app_id,anonymously,ios
com.dreamgames.royalmatch,firebase,app_id,pseudonymously,ios
com.dreamgames.royalmatch,firebase,app_version,pseudonymously,ios
com.dreamgames.royalmatch,firebase,os,pseudonymously,ios
com.dreamgames.royalmatch,firebase,idfv,pseudonymously,ios
com.deutschebahn.streckenagent,<indicators>,app_id,anonymously,ios
com.dh3games.wouldyourather,<indicators>,idfa,pseudonymously,ios
com.dh3games.wouldyourather,<indicators>,app_id,pseudonymously,ios
com.dh3games.wouldyourather,firebase,app_id,pseudonymously,ios
com.dh3games.wouldyourather,firebase,app_version,pseudonymously,ios
com.dh3games.wouldyourather,firebase,os,pseudonymously,ios
com.dh3games.wouldyourather,firebase,idfv,pseudonymously,ios
com.dh3games.wouldyourather,doubleclick,model,anonymously,ios
com.dh3games.wouldyourather,doubleclick,os,anonymously,ios
com.dh3games.wouldyourather,doubleclick,volume,anonymously,ios
com.dh3games.wouldyourather,doubleclick,language,anonymously,ios
com.dh3games.wouldyourather,doubleclick,network_connection_type,anonymously,ios
com.dh3games.wouldyourather,doubleclick,architecture,anonymously,ios
com.dh3games.wouldyourather,doubleclick,rooted,anonymously,ios
com.dh3games.wouldyourather,doubleclick,app_name,anonymously,ios
com.dh3games.wouldyourather,chartboost,app_version,pseudonymously,ios
com.dh3games.wouldyourather,chartboost,os,pseudonymously,ios
com.dh3games.wouldyourather,chartboost,language,pseudonymously,ios
com.dh3games.wouldyourather,chartboost,app_id,pseudonymously,ios
com.dh3games.wouldyourather,chartboost,other_uuids,pseudonymously,ios
com.dh3games.wouldyourather,chartboost,model,pseudonymously,ios
com.dh3games.wouldyourather,chartboost,user_agent,pseudonymously,ios
com.dh3games.wouldyourather,chartboost,orientation,pseudonymously,ios
com.dh3games.wouldyourather,chartboost,carrier,pseudonymously,ios
com.dh3games.wouldyourather,chartboost,rooted,pseudonymously,ios
com.dh3games.wouldyourather,chartboost,country,pseudonymously,ios
com.rtlinteractive.wetter.de,<indicators>,app_id,anonymously,ios
com.rtlinteractive.wetter.de,apple,other_uuids,pseudonymously,ios
com.rtlinteractive.wetter.de,apple,app_id,pseudonymously,ios
com.rtlinteractive.wetter.de,adjust,app_id,pseudonymously,ios
com.rtlinteractive.wetter.de,adjust,app_version,pseudonymously,ios
com.rtlinteractive.wetter.de,adjust,idfv,pseudonymously,ios
com.rtlinteractive.wetter.de,adjust,model,pseudonymously,ios
com.rtlinteractive.wetter.de,adjust,os,pseudonymously,ios
com.rtlinteractive.wetter.de,ioam,app_id,pseudonymously,ios
com.rtlinteractive.wetter.de,ioam,app_version,pseudonymously,ios
com.rtlinteractive.wetter.de,ioam,other_uuids,pseudonymously,ios
com.rtlinteractive.wetter.de,ioam,model,pseudonymously,ios
com.rtlinteractive.wetter.de,ioam,os,pseudonymously,ios
com.rtlinteractive.wetter.de,ioam,language,pseudonymously,ios
com.rtlinteractive.wetter.de,ioam,carrier,pseudonymously,ios
com.rtlinteractive.wetter.de,ioam,screen_size,pseudonymously,ios
com.rtlinteractive.wetter.de,ioam,country,pseudonymously,ios
com.rtlinteractive.wetter.de,firebase,app_id,pseudonymously,ios
com.rtlinteractive.wetter.de,firebase,app_version,pseudonymously,ios
com.rtlinteractive.wetter.de,firebase,os,pseudonymously,ios
com.rtlinteractive.wetter.de,firebase,idfv,pseudonymously,ios
com.apptuitive.workoutgoalapp,<indicators>,app_id,anonymously,ios
com.behance.Behance,firebase,app_id,pseudonymously,ios
com.behance.Behance,firebase,app_version,pseudonymously,ios
com.behance.Behance,firebase,os,pseudonymously,ios
com.behance.Behance,firebase,idfv,pseudonymously,ios
com.behance.Behance,<indicators>,idfa,pseudonymously,ios
com.behance.Behance,branchio,idfv,pseudonymously,ios
com.behance.Behance,branchio,other_uuids,pseudonymously,ios
com.behance.Behance,branchio,model,pseudonymously,ios
com.behance.Behance,branchio,screen_size,pseudonymously,ios
com.behance.Behance,branchio,network_connection_type,pseudonymously,ios
com.behance.Behance,branchio,os,pseudonymously,ios
com.behance.Behance,branchio,language,pseudonymously,ios
com.behance.Behance,branchio,local_ips,pseudonymously,ios
com.behance.Behance,branchio,architecture,pseudonymously,ios
com.behance.Behance,branchio,carrier,pseudonymously,ios
com.behance.Behance,branchio,user_agent,pseudonymously,ios
com.behance.Behance,branchio,country,pseudonymously,ios
com.behance.Behance,branchio,app_version,pseudonymously,ios
com.behance.Behance,branchio,app_id,pseudonymously,ios
com.myicon.themeiconchanger,<indicators>,app_id,pseudonymously,ios
com.myicon.themeiconchanger,<indicators>,hashed_idfa,pseudonymously,ios
com.myicon.themeiconchanger,<indicators>,idfa,pseudonymously,ios
com.myicon.themeiconchanger,vungle,model,pseudonymously,ios
com.myicon.themeiconchanger,vungle,os,pseudonymously,ios
com.myicon.themeiconchanger,vungle,carrier,pseudonymously,ios
com.myicon.themeiconchanger,vungle,screen_size,pseudonymously,ios
com.myicon.themeiconchanger,vungle,idfa,pseudonymously,ios
com.myicon.themeiconchanger,vungle,idfv,pseudonymously,ios
com.myicon.themeiconchanger,vungle,battery_percentage,pseudonymously,ios
com.myicon.themeiconchanger,vungle,is_charging,pseudonymously,ios
com.myicon.themeiconchanger,vungle,network_connection_type,pseudonymously,ios
com.myicon.themeiconchanger,vungle,language,pseudonymously,ios
com.myicon.themeiconchanger,vungle,timezone,pseudonymously,ios
com.myicon.themeiconchanger,vungle,volume,pseudonymously,ios
com.myicon.themeiconchanger,vungle,disk_usage,pseudonymously,ios
com.myicon.themeiconchanger,vungle,user_agent,pseudonymously,ios
com.myicon.themeiconchanger,vungle,app_id,pseudonymously,ios
com.myicon.themeiconchanger,vungle,app_version,pseudonymously,ios
com.myicon.themeiconchanger,firebase,app_id,anonymously,ios
com.myicon.themeiconchanger,firebase,app_version,anonymously,ios
com.myicon.themeiconchanger,firebase,os,anonymously,ios
com.cyberghostsrl.cyberghostvpn,<indicators>,app_id,anonymously,ios
net.faz.einspruch,<indicators>,app_id,anonymously,ios
net.faz.einspruch,adjust,app_id,pseudonymously,ios
net.faz.einspruch,adjust,app_version,pseudonymously,ios
net.faz.einspruch,adjust,idfv,pseudonymously,ios
net.faz.einspruch,adjust,model,pseudonymously,ios
net.faz.einspruch,adjust,os,pseudonymously,ios
free.files.downloader.save.video.manager,doubleclick,model,anonymously,android
free.files.downloader.save.video.manager,doubleclick,volume,anonymously,android
free.files.downloader.save.video.manager,doubleclick,language,anonymously,android
free.files.downloader.save.video.manager,doubleclick,network_connection_type,anonymously,android
free.files.downloader.save.video.manager,doubleclick,app_name,anonymously,android
free.files.downloader.save.video.manager,<indicators>,model,pseudonymously,android
free.files.downloader.save.video.manager,<indicators>,idfa,pseudonymously,android
free.files.downloader.save.video.manager,<indicators>,app_id,pseudonymously,android
free.files.downloader.save.video.manager,facebook,app_id,pseudonymously,android
free.files.downloader.save.video.manager,facebook,app_version,pseudonymously,android
free.files.downloader.save.video.manager,facebook,idfa,pseudonymously,android
free.files.downloader.save.video.manager,facebook,other_uuids,pseudonymously,android
free.files.downloader.save.video.manager,facebook,model,pseudonymously,android
free.files.downloader.save.video.manager,facebook,emulator,pseudonymously,android
free.files.downloader.save.video.manager,facebook,rooted,pseudonymously,android
free.files.downloader.save.video.manager,facebook,carrier,pseudonymously,android
free.files.downloader.save.video.manager,facebook,screen_size,pseudonymously,android
free.files.downloader.save.video.manager,facebook,os,pseudonymously,android
free.files.downloader.save.video.manager,facebook,is_charging,pseudonymously,android
free.files.downloader.save.video.manager,facebook,battery_percentage,pseudonymously,android
free.files.downloader.save.video.manager,facebook,ram_usage,pseudonymously,android
free.files.downloader.save.video.manager,facebook,disk_usage,pseudonymously,android
free.files.downloader.save.video.manager,facebook,accelerometer,pseudonymously,android
free.files.downloader.save.video.manager,facebook,rotation,pseudonymously,android
free.files.downloader.save.video.manager,facebook,language,pseudonymously,android
de.bfv.ios,<indicators>,app_id,anonymously,ios
com.europosit.pixelcoloring,<indicators>,idfa,pseudonymously,android
com.europosit.pixelcoloring,<indicators>,app_id,pseudonymously,android
com.europosit.pixelcoloring,<indicators>,location,pseudonymously,android
com.europosit.pixelcoloring,<indicators>,model,anonymously,android
com.europosit.pixelcoloring,facebook,app_id,pseudonymously,android
com.europosit.pixelcoloring,facebook,idfa,pseudonymously,android
com.europosit.pixelcoloring,facebook,other_uuids,pseudonymously,android
com.europosit.pixelcoloring,facebook,os,pseudonymously,android
com.europosit.pixelcoloring,supersonic,app_version,pseudonymously,android
com.europosit.pixelcoloring,supersonic,app_id,pseudonymously,android
com.europosit.pixelcoloring,supersonic,carrier,pseudonymously,android
com.europosit.pixelcoloring,supersonic,timezone,pseudonymously,android
com.europosit.pixelcoloring,supersonic,idfa,pseudonymously,android
com.europosit.pixelcoloring,supersonic,other_uuids,pseudonymously,android
com.europosit.pixelcoloring,supersonic,language,pseudonymously,android
com.europosit.pixelcoloring,supersonic,battery_percentage,pseudonymously,android
com.europosit.pixelcoloring,supersonic,network_connection_type,pseudonymously,android
com.europosit.pixelcoloring,supersonic,ram_usage,pseudonymously,android
com.europosit.pixelcoloring,supersonic,os,pseudonymously,android
com.europosit.pixelcoloring,supersonic,model,pseudonymously,android
com.europosit.pixelcoloring,supersonic,rooted,pseudonymously,android
com.liquidairlab.890rtl,<indicators>,app_id,anonymously,ios
com.adobe.FillAndSign,<indicators>,idfa,pseudonymously,ios
com.telefonica.de.meinblau,firebase,app_id,pseudonymously,ios
com.telefonica.de.meinblau,firebase,app_version,pseudonymously,ios
com.telefonica.de.meinblau,firebase,os,pseudonymously,ios
com.telefonica.de.meinblau,firebase,idfv,pseudonymously,ios
com.camerasideas.Peachy,<indicators>,idfa,pseudonymously,ios
com.getyourguide.mobile.GetYourGuide,<indicators>,location,anonymously,ios
de.unister.fluege,<indicators>,app_id,anonymously,ios
de.unister.fluege,firebase,app_id,pseudonymously,ios
de.unister.fluege,firebase,app_version,pseudonymously,ios
de.unister.fluege,firebase,os,pseudonymously,ios
de.unister.fluege,firebase,idfv,pseudonymously,ios
fm.castbox.audiobook.radio.podcast,<indicators>,idfa,pseudonymously,ios
fm.castbox.audiobook.radio.podcast,<indicators>,app_id,pseudonymously,ios
com.impalastudios.pianofree,firebase,app_id,pseudonymously,ios
com.impalastudios.pianofree,firebase,app_version,pseudonymously,ios
com.impalastudios.pianofree,firebase,os,pseudonymously,ios
com.impalastudios.pianofree,firebase,idfv,pseudonymously,ios
com.impalastudios.pianofree,<indicators>,app_id,anonymously,ios
com.impalastudios.pianofree,doubleclick,model,anonymously,ios
com.impalastudios.pianofree,doubleclick,os,anonymously,ios
com.impalastudios.pianofree,doubleclick,volume,anonymously,ios
com.impalastudios.pianofree,doubleclick,language,anonymously,ios
com.impalastudios.pianofree,doubleclick,network_connection_type,anonymously,ios
com.impalastudios.pianofree,doubleclick,architecture,anonymously,ios
com.impalastudios.pianofree,doubleclick,rooted,anonymously,ios
com.impalastudios.pianofree,doubleclick,app_name,anonymously,ios
com.trivago.iphone,firebase,app_id,pseudonymously,ios
com.trivago.iphone,firebase,app_version,pseudonymously,ios
com.trivago.iphone,firebase,os,pseudonymously,ios
com.trivago.iphone,firebase,idfv,pseudonymously,ios
com.lemon.lvoverseas,<indicators>,app_id,anonymously,ios
com.lemon.lvoverseas,facebook,os,anonymously,ios
com.lemon.lvoverseas,apple,other_uuids,pseudonymously,ios
com.lemon.lvoverseas,apple,app_id,pseudonymously,ios
com.lemon.lvoverseas,firebase,app_id,pseudonymously,ios
com.lemon.lvoverseas,firebase,app_version,pseudonymously,ios
com.lemon.lvoverseas,firebase,os,pseudonymously,ios
com.lemon.lvoverseas,firebase,idfv,pseudonymously,ios
com.picsart.studio,<indicators>,idfa,pseudonymously,ios
com.picsart.studio,<indicators>,app_id,pseudonymously,ios
eu.pons.dictionary,<indicators>,app_id,anonymously,ios
eu.pons.dictionary,facebook,os,pseudonymously,ios
eu.pons.dictionary,facebook,idfa,pseudonymously,ios
eu.pons.dictionary,facebook,other_uuids,pseudonymously,ios
eu.pons.dictionary,firebase,app_id,pseudonymously,ios
eu.pons.dictionary,firebase,app_version,pseudonymously,ios
eu.pons.dictionary,firebase,os,pseudonymously,ios
eu.pons.dictionary,firebase,idfv,pseudonymously,ios
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,<indicators>,app_id,anonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,app_id,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,app_version,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,other_uuids,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,model,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,emulator,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,rooted,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,carrier,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,screen_size,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,os,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,is_charging,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,battery_percentage,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,ram_usage,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,disk_usage,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,accelerometer,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,rotation,pseudonymously,android
imagetopdf.pdfconverter.jpgtopdf.pdfeditor,facebook,language,pseudonymously,android
es.eltiempo.weatherapphd,<indicators>,app_id,anonymously,ios
es.eltiempo.weatherapphd,<indicators>,idfa,pseudonymously,ios
com.itwcalculator.calculatorforipadfree,<indicators>,app_id,pseudonymously,ios
com.itwcalculator.calculatorforipadfree,<indicators>,idfa,pseudonymously,ios
com.itwcalculator.calculatorforipadfree,<indicators>,location,pseudonymously,ios
com.itwcalculator.calculatorforipadfree,firebase,app_id,pseudonymously,ios
com.itwcalculator.calculatorforipadfree,firebase,app_version,pseudonymously,ios
com.itwcalculator.calculatorforipadfree,firebase,os,pseudonymously,ios
com.itwcalculator.calculatorforipadfree,firebase,idfv,pseudonymously,ios
com.vinnov.Living-Weather-HD-free,doubleclick,model,anonymously,ios
com.vinnov.Living-Weather-HD-free,doubleclick,os,anonymously,ios
com.vinnov.Living-Weather-HD-free,doubleclick,volume,anonymously,ios
com.vinnov.Living-Weather-HD-free,doubleclick,language,anonymously,ios
com.vinnov.Living-Weather-HD-free,doubleclick,network_connection_type,anonymously,ios
com.vinnov.Living-Weather-HD-free,doubleclick,architecture,anonymously,ios
com.vinnov.Living-Weather-HD-free,doubleclick,rooted,anonymously,ios
com.vinnov.Living-Weather-HD-free,doubleclick,app_name,anonymously,ios
com.ketchapp.rider,<indicators>,idfa,pseudonymously,ios
com.ketchapp.rider,<indicators>,app_id,pseudonymously,ios
com.ketchapp.rider,apple,other_uuids,pseudonymously,ios
com.ketchapp.rider,apple,app_id,pseudonymously,ios
com.ketchapp.rider,rayjump,os,pseudonymously,ios
com.ketchapp.rider,rayjump,orientation,pseudonymously,ios
com.ketchapp.rider,rayjump,model,pseudonymously,ios
com.ketchapp.rider,rayjump,idfa,pseudonymously,ios
com.ketchapp.rider,rayjump,idfv,pseudonymously,ios
com.ketchapp.rider,rayjump,language,pseudonymously,ios
com.ketchapp.rider,rayjump,timezone,pseudonymously,ios
com.ketchapp.rider,rayjump,user_agent,pseudonymously,ios
com.ketchapp.rider,rayjump,screen_size,pseudonymously,ios
com.ketchapp.rider,rayjump,app_id,pseudonymously,ios
com.ketchapp.rider,rayjump,app_version,pseudonymously,ios
com.ketchapp.rider,rayjump,country,pseudonymously,ios
com.ketchapp.rider,adcolony,idfa,pseudonymously,ios
com.ketchapp.rider,adcolony,screen_size,pseudonymously,ios
com.ketchapp.rider,adcolony,language,pseudonymously,ios
com.ketchapp.rider,adcolony,model,pseudonymously,ios
com.ketchapp.rider,adcolony,network_connection_type,pseudonymously,ios
com.ketchapp.rider,adcolony,os,pseudonymously,ios
com.ketchapp.rider,adcolony,timezone,pseudonymously,ios
com.ketchapp.rider,adcolony,orientation,pseudonymously,ios
com.ketchapp.rider,adcolony,app_id,pseudonymously,ios
com.ketchapp.rider,adcolony,app_version,pseudonymously,ios
com.ketchapp.rider,adcolony,idfv,pseudonymously,ios
com.ketchapp.rider,adcolony,other_uuids,pseudonymously,ios
com.ketchapp.rider,adcolony,carrier,pseudonymously,ios
com.ketchapp.rider,adcolony,battery_percentage,pseudonymously,ios
com.ketchapp.rider,unity,app_id,anonymously,ios
com.ketchapp.rider,unity,app_version,anonymously,ios
com.ketchapp.rider,unity,model,anonymously,ios
com.ketchapp.rider,unity,network_connection_type,anonymously,ios
com.ketchapp.rider,unity,screen_size,anonymously,ios
com.ketchapp.rider,unity,carrier,anonymously,ios
com.ketchapp.rider,unity,timezone,anonymously,ios
com.ketchapp.rider,unity,language,anonymously,ios
com.ketchapp.rider,unity,volume,anonymously,ios
com.ketchapp.rider,unity,disk_usage,anonymously,ios
com.ketchapp.rider,unity,battery_percentage,anonymously,ios
com.ketchapp.rider,unity,ram_usage,anonymously,ios
com.ketchapp.rider,unity,rooted,anonymously,ios
com.ketchapp.rider,unity,user_agent,anonymously,ios
com.ketchapp.rider,unity,country,anonymously,ios
com.ketchapp.rider,doubleclick,model,anonymously,ios
com.ketchapp.rider,doubleclick,os,anonymously,ios
com.ketchapp.rider,doubleclick,volume,anonymously,ios
com.ketchapp.rider,doubleclick,language,anonymously,ios
com.ketchapp.rider,doubleclick,network_connection_type,anonymously,ios
com.ketchapp.rider,doubleclick,architecture,anonymously,ios
com.ketchapp.rider,doubleclick,rooted,anonymously,ios
com.ketchapp.rider,doubleclick,app_name,anonymously,ios
com.ketchapp.rider,supersonic,app_version,pseudonymously,ios
com.ketchapp.rider,supersonic,app_id,pseudonymously,ios
com.ketchapp.rider,supersonic,carrier,pseudonymously,ios
com.ketchapp.rider,supersonic,timezone,pseudonymously,ios
com.ketchapp.rider,supersonic,idfa,pseudonymously,ios
com.ketchapp.rider,supersonic,idfv,pseudonymously,ios
com.ketchapp.rider,supersonic,other_uuids,pseudonymously,ios
com.ketchapp.rider,supersonic,language,pseudonymously,ios
com.ketchapp.rider,supersonic,battery_percentage,pseudonymously,ios
com.ketchapp.rider,supersonic,network_connection_type,pseudonymously,ios
com.ketchapp.rider,supersonic,ram_usage,pseudonymously,ios
com.ketchapp.rider,supersonic,os,pseudonymously,ios
com.ketchapp.rider,supersonic,model,pseudonymously,ios
com.ketchapp.rider,supersonic,rooted,pseudonymously,ios
com.ketchapp.rider,ironsource,model,anonymously,ios
com.ketchapp.rider,ironsource,os,anonymously,ios
com.ketchapp.rider,ironsource,network_connection_type,anonymously,ios
com.ketchapp.rider,ironsource,app_id,anonymously,ios
com.ketchapp.rider,ironsource,app_version,anonymously,ios
com.ketchapp.rider,vungle,model,pseudonymously,ios
com.ketchapp.rider,vungle,os,pseudonymously,ios
com.ketchapp.rider,vungle,carrier,pseudonymously,ios
com.ketchapp.rider,vungle,screen_size,pseudonymously,ios
com.ketchapp.rider,vungle,idfa,pseudonymously,ios
com.ketchapp.rider,vungle,idfv,pseudonymously,ios
com.ketchapp.rider,vungle,battery_percentage,pseudonymously,ios
com.ketchapp.rider,vungle,is_charging,pseudonymously,ios
com.ketchapp.rider,vungle,network_connection_type,pseudonymously,ios
com.ketchapp.rider,vungle,language,pseudonymously,ios
com.ketchapp.rider,vungle,timezone,pseudonymously,ios
com.ketchapp.rider,vungle,volume,pseudonymously,ios
com.ketchapp.rider,vungle,disk_usage,pseudonymously,ios
com.ketchapp.rider,vungle,user_agent,pseudonymously,ios
com.ketchapp.rider,vungle,app_id,pseudonymously,ios
com.ketchapp.rider,vungle,app_version,pseudonymously,ios
com.ketchapp.rider,firebase,app_id,pseudonymously,ios
com.ketchapp.rider,firebase,app_version,pseudonymously,ios
com.ketchapp.rider,firebase,os,pseudonymously,ios
com.ketchapp.rider,firebase,idfv,pseudonymously,ios
de.traveliq.Hotelsuche,firebase,app_id,pseudonymously,ios
de.traveliq.Hotelsuche,firebase,app_version,pseudonymously,ios
de.traveliq.Hotelsuche,firebase,os,pseudonymously,ios
de.traveliq.Hotelsuche,firebase,idfv,pseudonymously,ios
de.bild.newsapp,<indicators>,app_id,pseudonymously,ios
de.bild.newsapp,<indicators>,idfa,pseudonymously,ios
de.bild.newsapp,apple,other_uuids,pseudonymously,ios
de.bild.newsapp,apple,app_id,pseudonymously,ios
com.itwcalculator.worldradarfree,firebase,app_id,pseudonymously,ios
com.itwcalculator.worldradarfree,firebase,app_version,pseudonymously,ios
com.itwcalculator.worldradarfree,firebase,os,pseudonymously,ios
com.itwcalculator.worldradarfree,firebase,idfv,pseudonymously,ios
com.itwcalculator.worldradarfree,<indicators>,app_id,pseudonymously,ios
com.itwcalculator.worldradarfree,<indicators>,idfa,pseudonymously,ios
com.itwcalculator.worldradarfree,<indicators>,location,pseudonymously,ios
com.itwcalculator.worldradarfree,apple,other_uuids,pseudonymously,ios
com.itwcalculator.worldradarfree,apple,app_id,pseudonymously,ios
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,app_id,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,app_version,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,other_uuids,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,model,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,emulator,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,rooted,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,carrier,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,screen_size,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,os,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,is_charging,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,battery_percentage,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,ram_usage,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,disk_usage,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,accelerometer,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,rotation,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,facebook,language,pseudonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,doubleclick,model,anonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,doubleclick,volume,anonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,doubleclick,language,anonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,doubleclick,network_connection_type,anonymously,android
com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,doubleclick,app_name,anonymously,android
co.windyapp.android,<indicators>,app_id,anonymously,android
co.windyapp.android,<indicators>,location,pseudonymously,android
co.windyapp.android,<indicators>,model,pseudonymously,android
co.windyapp.android,<indicators>,idfa,pseudonymously,android
co.windyapp.android,facebook,app_id,pseudonymously,android
co.windyapp.android,facebook,idfa,pseudonymously,android
co.windyapp.android,facebook,other_uuids,pseudonymously,android
co.windyapp.android,facebook,os,pseudonymously,android
de.hafas.android.bayernnavi,<indicators>,location,anonymously,android
de.hafas.android.bayernnavi,<indicators>,model,anonymously,android
de.happysize.app,<indicators>,model,pseudonymously,android
